t_rel_s,t_unix,GR07_temp_c,GR07_sem_c,GR07_rate_hz,GR07_events,GR06_temp_c,GR06_sem_c,GR06_rate_hz,GR06_events,capture
93.581520,1785530301.938253,23.67506,0.00857,914244.7592,15542,24.03012,0.07443,142025.4819,71,14
93.598520,1785530301.955253,23.68180,0.00857,914265.4994,15543,24.12562,0.07443,142071.1269,71,14
93.615520,1785530301.972253,23.67786,0.00857,914253.3673,15542,24.07748,0.07443,142048.1183,71,14
93.632520,1785530301.989253,23.68592,0.00857,914278.1902,15542,24.05392,0.07443,142036.8568,71,14
93.649520,1785530302.006253,23.68044,0.00857,914261.3134,15543,23.99833,0.07391,142010.2925,72,14
93.666520,1785530302.023253,23.68235,0.00857,914267.1966,15542,24.15373,0.07443,142084.5611,71,14
93.683520,1785530302.040253,23.67195,0.00857,914235.1794,15542,24.34912,0.07443,142177.9368,71,14
93.700520,1785530302.057253,23.68268,0.00857,914268.2272,15542,24.20653,0.07443,142109.7940,71,14
93.717520,1785530302.074253,23.67677,0.00857,914250.0141,15542,24.04427,0.07443,142032.2474,71,14
93.734520,1785530302.091253,23.67278,0.00857,914237.7396,15542,24.03978,0.07443,142030.1006,71,14
93.751520,1785530302.108253,23.67897,0.00857,914256.8098,15542,24.21131,0.07443,142112.0758,71,14
93.768520,1785530302.125253,23.68538,0.00857,914276.5295,15543,24.22336,0.07391,142117.8372,72,14
93.785520,1785530302.142253,23.67730,0.00857,914251.6534,15542,24.05389,0.07443,142036.8465,71,14
93.802520,1785530302.159253,23.66493,0.00857,914213.5416,15541,23.99215,0.07443,142007.3402,71,14
93.819520,1785530302.176253,23.66777,0.00857,914222.2855,15542,24.36362,0.07443,142184.8678,71,14
93.836520,1785530302.193253,23.67029,0.00857,914230.0678,15541,24.42573,0.07443,142214.5501,71,14
93.853520,1785530302.210253,23.67329,0.00857,914239.2907,15542,24.12567,0.07443,142071.1469,71,14
93.870520,1785530302.227253,23.67055,0.00857,914230.8570,15542,24.34444,0.07443,142175.7020,71,14
93.887520,1785530302.244253,23.66940,0.00857,914227.3049,15542,24.52086,0.07443,142260.0146,71,14
93.904520,1785530302.261253,23.65612,0.00857,914186.4049,15541,24.40634,0.07391,142205.2850,72,14
93.921520,1785530302.278253,23.66723,0.00857,914220.6266,15541,24.35426,0.07443,142180.3938,71,14
93.938520,1785530302.295253,23.66274,0.00857,914206.8082,15541,24.35406,0.07443,142180.3007,71,14
93.955520,1785530302.312253,23.65651,0.00857,914187.6264,15541,24.41142,0.07443,142207.7119,71,14
93.972520,1785530302.329253,23.65801,0.00857,914192.2436,15541,24.41648,0.07443,142210.1277,71,14
93.989520,1785530302.346253,23.66404,0.00857,914210.8175,15542,24.52553,0.07443,142262.2440,71,14
94.006520,1785530302.363253,23.65625,0.00857,914186.8059,15541,24.32542,0.07443,142166.6133,71,14
94.023520,1785530302.380253,23.66573,0.00857,914216.0145,15541,24.45326,0.07391,142227.7086,72,14
94.040520,1785530302.397253,23.68348,0.00857,914270.6786,15543,24.59270,0.07443,142294.3478,71,14
94.057520,1785530302.414253,23.66917,0.00857,914226.6261,15541,24.69332,0.07443,142342.4364,71,14
94.074520,1785530302.431253,23.66351,0.00857,914209.1897,15542,24.59239,0.07443,142294.1971,71,14
94.091520,1785530302.448253,23.66339,0.00857,914208.8058,15541,24.70724,0.07443,142349.0870,71,14
94.108520,1785530302.465253,23.67340,0.00857,914239.6539,15542,24.54510,0.07443,142271.5979,71,14
94.125520,1785530302.482253,23.67023,0.00857,914229.8632,15542,24.18248,0.07443,142098.3001,71,14
94.142520,1785530302.499253,23.66714,0.00857,914220.3488,15541,24.56860,0.07443,142282.8274,71,14
94.159520,1785530302.516253,23.65901,0.00857,914195.3276,15541,24.55236,0.07391,142275.0673,72,14
94.176520,1785530302.533253,23.66726,0.00857,914220.7201,15542,24.34946,0.07443,142178.1022,71,14
94.193520,1785530302.550253,23.67550,0.00857,914246.0982,15542,24.23483,0.07443,142123.3163,71,14
94.210520,1785530302.567253,23.65299,0.00857,914176.7695,15540,24.34894,0.07443,142177.8534,71,14
94.227520,1785530302.584253,23.65333,0.00857,914177.8337,15541,24.28269,0.07443,142146.1908,71,14
94.244520,1785530302.601253,23.64905,0.00857,914164.6499,15541,24.22541,0.07443,142118.8159,71,14
94.261520,1785530302.618253,23.65067,0.00857,914169.6228,15540,24.20619,0.07443,142109.6286,71,14
94.278520,1785530302.635253,23.61861,0.00857,914070.8871,15539,24.34109,0.07391,142174.1023,72,14
94.295520,1785530302.652253,23.63027,0.00857,914106.7859,15540,24.27295,0.07443,142141.5353,71,14
94.312520,1785530302.669253,23.63287,0.00857,914114.8148,15540,24.32045,0.07443,142164.2336,71,14
94.329520,1785530302.686253,23.63684,0.00857,914127.0301,15540,24.38247,0.07443,142193.8739,71,14
94.346520,1785530302.703253,23.63350,0.00857,914116.7502,15539,24.28717,0.07443,142148.3319,71,14
94.363520,1785530302.720253,23.64455,0.00857,914150.7828,15541,24.38287,0.07443,142194.0656,71,14
94.380520,1785530302.737253,23.64738,0.00857,914159.4976,15540,24.21089,0.07443,142111.8739,71,14
94.397520,1785530302.754253,23.64349,0.00857,914147.5042,15540,24.22320,0.07391,142117.7613,72,14
94.414520,1785530302.771253,23.65812,0.00857,914192.5666,15542,24.43019,0.07443,142216.6816,71,14
94.431520,1785530302.788253,23.66248,0.00857,914206.0143,15541,24.14459,0.07443,142080.1902,71,14
94.448520,1785530302.805253,23.65007,0.00857,914167.7857,15540,24.21587,0.07443,142114.2584,71,14
94.465520,1785530302.822253,23.64740,0.00857,914159.5567,15541,24.23959,0.07443,142125.5918,71,14
94.482520,1785530302.839253,23.66464,0.00857,914212.6721,15541,24.21108,0.07443,142111.9666,71,14
94.499520,1785530302.856253,23.66708,0.00857,914220.1828,15542,24.23482,0.07443,142123.3109,71,14
94.516520,1785530302.873253,23.66809,0.00857,914223.2840,15541,24.35865,0.07443,142182.4934,71,14
94.533520,1785530302.890253,23.65556,0.00857,914184.7028,15541,24.27063,0.07391,142140.4252,72,14
94.550520,1785530302.907253,23.64607,0.00857,914155.4570,15541,24.24429,0.07443,142127.8373,71,14
94.567520,1785530302.924253,23.65790,0.00857,914191.9107,15541,24.01582,0.07443,142018.6483,71,14
94.584520,1785530302.941253,23.66358,0.00857,914209.3927,15541,24.01160,0.07443,142016.6347,71,14
94.601520,1785530302.958253,23.64438,0.00857,914150.2645,15541,24.02060,0.07443,142020.9348,71,14
94.618520,1785530302.975253,23.65601,0.00857,914186.0871,15540,24.12576,0.07443,142071.1939,71,14
94.635520,1785530302.992253,23.65695,0.00857,914188.9757,15541,24.15385,0.07443,142084.6181,71,14
94.652520,1785530303.009253,23.64469,0.00857,914151.1961,15541,24.17621,0.07391,142095.3013,72,14
94.669520,1785530303.026253,23.64214,0.00857,914143.3536,15540,24.22554,0.07443,142118.8778,71,14
94.686520,1785530303.043253,23.62423,0.00857,914088.1846,15539,24.13500,0.07443,142075.6065,71,14
94.703520,1785530303.060253,23.61405,0.00857,914056.8322,15539,24.02540,0.07443,142023.2262,71,14
94.720520,1785530303.077253,23.61139,0.00857,914048.6303,15539,23.93552,0.07443,141980.2749,71,14
94.737520,1785530303.094253,23.63737,0.00857,914128.6578,15540,23.89238,0.07443,141959.6557,71,14
94.754520,1785530303.111253,23.63846,0.00857,914132.0370,15540,23.70264,0.07443,141868.9800,71,14
94.771520,1785530303.128253,23.64940,0.00857,914165.7191,15540,23.94650,0.07391,141985.5218,72,14
94.788520,1785530303.145253,23.64784,0.00857,914160.9135,15541,23.79277,0.07443,141912.0498,71,14
94.805520,1785530303.162253,23.66230,0.00857,914205.4390,15541,23.98277,0.07443,142002.8552,71,14
94.822520,1785530303.179253,23.66354,0.00857,914209.2690,15541,23.82651,0.07443,141928.1790,71,14
94.839520,1785530303.196253,23.66268,0.00857,914206.6193,15542,23.73573,0.07443,141884.7928,71,14
94.856520,1785530303.213253,23.65955,0.00857,914196.9794,15541,23.79269,0.07443,141912.0137,71,14
94.873520,1785530303.230253,23.64097,0.00857,914139.7400,15540,23.94959,0.07443,141987.0000,71,14
94.890520,1785530303.247253,23.64479,0.00857,914151.5209,15540,23.86898,0.07443,141948.4723,71,14
94.907520,1785530303.264253,23.64545,0.00857,914153.5444,15541,23.93255,0.07391,141978.8544,72,14
94.924520,1785530303.281253,23.61970,0.00857,914074.2415,15539,23.85415,0.07443,141941.3861,71,14
94.941520,1785530303.298253,23.61543,0.00857,914061.1010,15538,23.78344,0.07443,141907.5953,71,14
94.958520,1785530303.315253,23.64740,0.00857,914159.5693,15541,23.93047,0.07443,141977.8591,71,14
94.975520,1785530303.332253,23.63799,0.00857,914130.5826,15540,24.11097,0.07443,142064.1229,71,14
94.992520,1785530303.349253,23.63617,0.00857,914124.9654,15540,23.85477,0.07443,141941.6804,71,14
95.009520,1785530303.366253,23.64470,0.00857,914151.2343,15540,23.84007,0.07443,141934.6559,71,14
95.026520,1785530303.383253,23.63902,0.00857,914133.7525,15540,23.97936,0.07391,142001.2231,72,14
95.043520,1785530303.400253,23.61912,0.00857,914072.4651,15539,23.81603,0.07443,141923.1676,71,14
95.060520,1785530303.417253,23.64800,0.00857,914161.4079,15541,23.91639,0.07443,141971.1299,71,14
95.077520,1785530303.434253,23.62581,0.00857,914093.0680,15539,23.99202,0.07443,142007.2781,71,14
95.094520,1785530303.451253,23.64289,0.00857,914145.6528,15540,23.91132,0.07443,141968.7085,71,14
95.111520,1785530303.468253,23.62779,0.00857,914099.1588,15540,23.93093,0.07443,141978.0812,71,14
95.128520,1785530303.485253,23.63300,0.00857,914115.1900,15539,24.24012,0.07443,142125.8458,71,14
95.145520,1785530303.502253,23.63451,0.00857,914119.8471,15540,23.79172,0.07391,141911.5518,72,14
95.162520,1785530303.519253,23.63937,0.00857,914134.8192,15540,23.81649,0.07443,141923.3891,71,14
95.179520,1785530303.536253,23.65153,0.00857,914172.2774,15541,24.09663,0.07443,142057.2685,71,14
95.196520,1785530303.553253,23.63825,0.00857,914131.3784,15540,24.03507,0.07443,142027.8506,71,14
95.213520,1785530303.570253,23.64705,0.00857,914158.4918,15540,23.95876,0.07443,141991.3818,71,14
95.230520,1785530303.587253,23.64157,0.00857,914141.5902,15541,24.26360,0.07443,142137.0657,71,14
95.247520,1785530303.604253,23.63480,0.00857,914120.7517,15539,24.23024,0.07443,142121.1227,71,14
95.264520,1785530303.621253,23.65139,0.00857,914171.8580,15541,23.75460,0.07443,141893.8108,71,14
95.281520,1785530303.638253,23.63675,0.00857,914126.7543,15540,23.92792,0.07391,141976.6403,72,14
95.298520,1785530303.655253,23.64059,0.00857,914138.5865,15540,23.84465,0.07443,141936.8442,71,14
95.315520,1785530303.672253,23.63423,0.00857,914119.0017,15540,23.99674,0.07443,142009.5334,71,14
95.332520,1785530303.689253,23.64859,0.00857,914163.2353,15540,23.96835,0.07443,141995.9652,71,14
95.349520,1785530303.706253,23.66457,0.00857,914212.4447,15542,23.80226,0.07443,141916.5870,71,14
95.366520,1785530303.723253,23.65554,0.00857,914184.6282,15541,23.86391,0.07443,141946.0514,71,14
95.383520,1785530303.740253,23.64950,0.00857,914166.0337,15540,23.98740,0.07443,142005.0695,71,14
95.400520,1785530303.757253,23.62445,0.00857,914088.8842,15540,23.96069,0.07391,141992.3019,72,14
95.417520,1785530303.774253,23.64522,0.00857,914152.8496,15540,23.95438,0.07443,141989.2866,71,14
95.434520,1785530303.791253,23.64342,0.00857,914147.2929,15540,23.81650,0.07443,141923.3941,71,14
95.451520,1785530303.808253,23.63535,0.00857,914122.4428,15540,23.84993,0.07443,141939.3681,71,14
95.468520,1785530303.825253,23.64310,0.00857,914146.3135,15540,24.03498,0.07443,142027.8092,71,14
95.485520,1785530303.842253,23.63907,0.00857,914133.9134,15540,23.91117,0.07443,141968.6368,71,14
95.502520,1785530303.859253,23.61707,0.00857,914066.1267,15539,23.88745,0.07443,141957.3027,71,14
95.519520,1785530303.876253,23.63046,0.00898,914107.3678,14171,24.04721,0.07779,142033.6505,65,14
96.804712,1785530305.161445,23.64965,0.00934,914166.5003,15541,23.80711,0.07271,141918.9039,71,15
96.821712,1785530305.178445,23.64920,0.00934,914165.1001,15541,23.83074,0.07271,141930.1967,71,15
96.838712,1785530305.195445,23.65761,0.00934,914190.9928,15541,23.85911,0.07271,141943.7550,71,15
96.855712,1785530305.212445,23.64606,0.00934,914155.4338,15540,23.87865,0.07271,141953.0972,71,15
96.872712,1785530305.229445,23.63958,0.00934,914135.4781,15540,24.01670,0.07220,142019.0715,72,15
96.889712,1785530305.246445,23.65104,0.00934,914170.7620,15541,23.91127,0.07271,141968.6836,71,15
96.906712,1785530305.263445,23.61854,0.00934,914070.6766,15539,24.11602,0.07271,142066.5383,71,15
96.923712,1785530305.280445,23.59490,0.00935,913997.8646,15537,23.88752,0.07271,141957.3340,71,15
96.940712,1785530305.297445,23.62864,0.00934,914101.7677,15540,24.07299,0.07271,142045.9714,71,15
96.957712,1785530305.314445,23.63879,0.00934,914133.0433,15540,24.02523,0.07271,142023.1487,71,15
96.974712,1785530305.331445,23.63986,0.00934,914136.3490,15540,24.06846,0.07271,142043.8091,71,15
96.991712,1785530305.348445,23.63905,0.00934,914133.8256,15540,24.07282,0.07271,142045.8887,71,15
97.008712,1785530305.365445,23.65127,0.00934,914171.4830,15541,24.15305,0.07220,142084.2319,72,15
97.025712,1785530305.382445,23.64650,0.00934,914156.7899,15540,23.88281,0.07271,141955.0834,71,15
97.042712,1785530305.399445,23.65016,0.00934,914168.0660,15541,24.07789,0.07271,142048.3141,71,15
97.059712,1785530305.416445,23.64583,0.00934,914154.7375,15540,23.74028,0.07271,141886.9670,71,15
97.076712,1785530305.433445,23.65060,0.00934,914169.4107,15541,23.88768,0.07271,141957.4111,71,15
97.093712,1785530305.450445,23.64877,0.00934,914163.7807,15541,23.77841,0.07271,141905.1909,71,15
97.110712,1785530305.467445,23.65490,0.00934,914182.6586,15540,23.90215,0.07271,141964.3274,71,15
97.127712,1785530305.484445,23.64911,0.00934,914164.8232,15541,23.75908,0.07220,141895.9526,72,15
97.144712,1785530305.501445,23.62886,0.00934,914102.4629,15540,23.73096,0.07271,141882.5128,71,15
97.161712,1785530305.518445,23.63262,0.00934,914114.0308,15539,23.77342,0.07271,141902.8067,71,15
97.178712,1785530305.535445,23.63601,0.00934,914124.4836,15540,23.82587,0.07271,141927.8688,71,15
97.195712,1785530305.552445,23.65362,0.00934,914178.7029,15541,23.65985,0.07271,141848.5264,71,15
97.212712,1785530305.569445,23.62971,0.00934,914105.0693,15539,23.79275,0.07271,141912.0447,71,15
97.229712,1785530305.586445,23.63015,0.00934,914106.4285,15540,23.88283,0.07271,141955.0939,71,15
97.246712,1785530305.603445,23.63132,0.00934,914110.0292,15540,23.75021,0.07220,141891.7120,72,15
97.263712,1785530305.620445,23.64205,0.00934,914143.0821,15540,23.84020,0.07271,141934.7176,71,15
97.280712,1785530305.637445,23.63204,0.00934,914112.2430,15540,23.65499,0.07271,141846.2042,71,15
97.297712,1785530305.654445,23.64418,0.00934,914149.6437,15540,23.88299,0.07271,141955.1715,71,15
97.314712,1785530305.671445,23.65550,0.00934,914184.5171,15541,23.73098,0.07271,141882.5228,71,15
97.331712,1785530305.688445,23.63486,0.00934,914120.9187,15540,23.76876,0.07271,141900.5768,71,15
97.348712,1785530305.705445,23.64664,0.00934,914157.2100,15540,23.77838,0.07271,141905.1751,71,15
97.365712,1785530305.722445,23.64690,0.00934,914158.0045,15540,23.81172,0.07271,141921.1078,71,15
97.382712,1785530305.739445,23.60217,0.00934,914020.2374,15539,23.79199,0.07220,141911.6797,72,15
97.399712,1785530305.756445,23.62839,0.00934,914100.9941,15539,23.88261,0.07271,141954.9856,71,15
97.416712,1785530305.773445,23.63877,0.00934,914132.9811,15540,23.74991,0.07271,141891.5708,71,15
97.433712,1785530305.790445,23.64553,0.00934,914153.8053,15540,23.97357,0.07271,141998.4585,71,15
97.450712,1785530305.807445,23.62944,0.00934,914104.2518,15540,23.77340,0.07271,141902.7965,71,15
97.467712,1785530305.824445,23.63396,0.00934,914118.1693,15540,23.94941,0.07271,141986.9123,71,15
97.484712,1785530305.841445,23.62022,0.00934,914075.8451,15539,24.10156,0.07271,142059.6274,71,15
97.501712,1785530305.858445,23.63570,0.00934,914123.5236,15540,23.76354,0.07220,141898.0849,72,15
97.518712,1785530305.875445,23.63413,0.00934,914118.6921,15539,23.74122,0.07271,141887.4143,71,15
97.535712,1785530305.892445,23.64234,0.00934,914143.9880,15541,24.06348,0.07271,142041.4292,71,15
97.552712,1785530305.909445,23.63588,0.00934,914124.0702,15540,23.93509,0.07271,141980.0689,71,15
97.569712,1785530305.926445,23.61752,0.00935,914067.5280,15538,23.95440,0.07271,141989.2969,71,15
97.586712,1785530305.943445,23.63230,0.00934,914113.0386,15540,24.15393,0.07271,142084.6539,71,15
97.603712,1785530305.960445,23.64070,0.00934,914138.9316,15540,24.01590,0.07271,142018.6896,71,15
97.620712,1785530305.977445,23.62973,0.00934,914105.1458,15540,23.82956,0.07220,141929.6338,72,15
97.637712,1785530305.994445,23.64581,0.00934,914154.6627,15540,23.77851,0.07271,141905.2371,71,15
97.654712,1785530306.011445,23.63615,0.00934,914124.9156,15540,23.72641,0.07271,141880.3401,71,15
97.671712,1785530306.028445,23.64060,0.00934,914138.5989,15540,24.02102,0.07271,142021.1357,71,15
97.688712,1785530306.045445,23.63780,0.00934,914129.9962,15540,23.84536,0.07271,141937.1842,71,15
97.705712,1785530306.062445,23.62420,0.00934,914088.0856,15539,23.72620,0.07271,141880.2372,71,15
97.722712,1785530306.079445,23.64772,0.00934,914160.5376,15541,23.95398,0.07271,141989.0954,71,15
97.739712,1785530306.096445,23.63854,0.00934,914132.2722,15540,24.01611,0.07271,142018.7879,71,15
97.756712,1785530306.113445,23.62775,0.00934,914099.0439,15539,23.98882,0.07220,142005.7465,72,15
97.773712,1785530306.130445,23.63111,0.00934,914109.3946,15540,23.80688,0.07271,141918.7956,71,15
97.790712,1785530306.147445,23.64086,0.00934,914139.4065,15540,23.87359,0.07271,141950.6757,71,15
97.807712,1785530306.164445,23.61567,0.00934,914061.8403,15539,23.73073,0.07271,141882.4047,71,15
97.824712,1785530306.181445,23.62942,0.00934,914104.1896,15540,23.84004,0.07271,141934.6454,71,15
97.841712,1785530306.198445,23.63398,0.00934,914118.2171,15539,23.80754,0.07271,141919.1101,71,15
97.858712,1785530306.215445,23.63658,0.00934,914126.2356,15540,23.80196,0.07271,141916.4425,71,15
97.875712,1785530306.232445,23.64744,0.00934,914159.6936,15541,23.74012,0.07220,141886.8880,72,15
97.892712,1785530306.249445,23.63323,0.00934,914115.9057,15539,23.72614,0.07271,141880.2109,71,15
97.909712,1785530306.266445,23.64428,0.00934,914149.9381,15541,23.98289,0.07271,142002.9119,71,15
97.926712,1785530306.283445,23.63906,0.00934,914133.8751,15540,23.96886,0.07271,141996.2079,71,15
97.943712,1785530306.300445,23.64200,0.00934,914142.9222,15540,24.04475,0.07271,142032.4756,71,15
97.960712,1785530306.317445,23.62862,0.00934,914101.7152,15539,24.13020,0.07271,142073.3153,71,15
97.977712,1785530306.334445,23.64606,0.00934,914155.4196,15541,23.86902,0.07271,141948.4916,71,15
97.994712,1785530306.351445,23.65763,0.00934,914191.0541,15541,23.61835,0.07220,141828.6957,72,15
98.011712,1785530306.368445,23.64781,0.00934,914160.8115,15540,23.95883,0.07271,141991.4127,71,15
98.028712,1785530306.385445,23.64066,0.00934,914138.8081,15541,23.94478,0.07271,141984.6983,71,15
98.045712,1785530306.402445,23.65289,0.00934,914176.4681,15540,23.88766,0.07271,141957.4014,71,15
98.062712,1785530306.419445,23.65569,0.00934,914185.0908,15541,24.13013,0.07271,142073.2784,71,15
98.079712,1785530306.436445,23.64660,0.00934,914157.1091,15541,24.08720,0.07271,142052.7630,71,15
98.096712,1785530306.453445,23.62725,0.00934,914097.4904,15539,23.73560,0.07271,141884.7320,71,15
98.113712,1785530306.470445,23.64546,0.00934,914153.5695,15541,23.95415,0.07271,141989.1783,71,15
98.130712,1785530306.487445,23.63028,0.00934,914106.8209,15539,23.79629,0.07220,141913.7354,72,15
98.147712,1785530306.504445,23.62693,0.00934,914096.5228,15539,23.76438,0.07271,141898.4867,71,15
98.164712,1785530306.521445,23.62528,0.00934,914091.4186,15540,24.04017,0.07271,142030.2873,71,15
98.181712,1785530306.538445,23.63693,0.00934,914127.3009,15540,24.08295,0.07271,142050.7303,71,15
98.198712,1785530306.555445,23.63821,0.00934,914131.2425,15540,23.79293,0.07271,141912.1273,71,15
98.215712,1785530306.572445,23.62984,0.00934,914105.4577,15539,23.72633,0.07271,141880.2980,71,15
98.232712,1785530306.589445,23.63187,0.00934,914111.7309,15540,23.67390,0.07271,141855.2413,71,15
98.249712,1785530306.606445,23.62392,0.00934,914087.2283,15539,23.82970,0.07220,141929.7006,72,15
98.266712,1785530306.623445,23.63167,0.00934,914111.1213,15540,23.90202,0.07271,141964.2652,71,15
98.283712,1785530306.640445,23.63546,0.00934,914122.7940,15540,23.88280,0.07271,141955.0786,71,15
98.300712,1785530306.657445,23.64715,0.00934,914158.7753,15540,23.83531,0.07271,141932.3847,71,15
98.317712,1785530306.674445,23.65048,0.00934,914169.0472,15541,23.78845,0.07271,141909.9855,71,15
98.334712,1785530306.691445,23.63762,0.00934,914129.4410,15540,23.66920,0.07271,141852.9963,71,15
98.351712,1785530306.708445,23.62050,0.00934,914076.7141,15539,23.74991,0.07271,141891.5709,71,15
98.368712,1785530306.725445,23.61403,0.00934,914056.7706,15539,23.75442,0.07220,141893.7233,72,15
98.385712,1785530306.742445,23.59523,0.00935,913998.8705,15537,23.72154,0.07271,141878.0124,71,15
98.402712,1785530306.759445,23.60885,0.00934,914040.8280,15539,23.87794,0.07271,141952.7560,71,15
98.419712,1785530306.776445,23.61154,0.00935,914049.1113,15538,24.05863,0.07271,142039.1076,71,15
98.436712,1785530306.793445,23.60825,0.00934,914038.9612,15539,23.85426,0.07271,141941.4378,71,15
98.453712,1785530306.810445,23.61604,0.00934,914062.9615,15539,23.77842,0.07271,141905.1963,71,15
98.470712,1785530306.827445,23.61765,0.00935,914067.9221,15538,23.66924,0.07271,141853.0169,71,15
98.487712,1785530306.844445,23.61185,0.00934,914050.0610,15539,23.92596,0.07271,141975.7072,71,15
98.504712,1785530306.861445,23.60817,0.00935,914038.7210,15538,23.74980,0.07220,141891.5145,72,15
98.521712,1785530306.878445,23.62482,0.00934,914090.0125,15540,23.80678,0.07271,141918.7495,71,15
98.538712,1785530306.895445,23.61723,0.00934,914066.6381,15539,24.00208,0.07271,142012.0833,71,15
98.555712,1785530306.912445,23.61228,0.00935,914051.3817,15538,24.06343,0.07271,142041.4037,71,15
98.572712,1785530306.929445,23.60432,0.00935,914026.8670,15538,24.05406,0.07271,142036.9243,71,15
98.589712,1785530306.946445,23.61485,0.00934,914059.2925,15539,24.06338,0.07271,142041.3777,71,15
98.606712,1785530306.963445,23.62708,0.00934,914096.9697,15540,24.02085,0.07271,142021.0532,71,15
98.623712,1785530306.980445,23.61181,0.00935,914049.9314,15538,24.05922,0.07220,142039.3933,72,15
98.640712,1785530306.997445,23.61569,0.00934,914061.8890,15539,24.03546,0.07271,142028.0362,71,15
98.657712,1785530307.014445,23.61883,0.00934,914071.5462,15539,23.96402,0.07271,141993.8957,71,15
98.674712,1785530307.031445,23.61574,0.00934,914062.0375,15539,23.98785,0.07271,142005.2811,71,15
98.691712,1785530307.048445,23.62043,0.00934,914076.4789,15539,23.84513,0.07271,141937.0759,71,15
98.708712,1785530307.065445,23.61346,0.00934,914055.0064,15539,23.88786,0.07271,141957.4991,71,15
98.725712,1785530307.082445,23.58664,0.00935,913972.4229,15537,23.71664,0.07271,141875.6686,71,15
98.742712,1785530307.099445,23.62994,0.00934,914105.7919,15539,23.84781,0.07220,141938.3580,72,15
98.759712,1785530307.116445,23.62853,0.00934,914101.4324,15540,23.97362,0.07271,141998.4840,71,15
98.776712,1785530307.133445,23.63725,0.00934,914128.2827,15540,23.87337,0.07271,141950.5727,71,15
98.793712,1785530307.150445,23.62417,0.00934,914088.0113,15539,23.86889,0.07271,141948.4295,71,15
98.810712,1785530307.167445,23.62106,0.00934,914078.4418,15539,23.87350,0.07271,141950.6351,71,15
98.827712,1785530307.184445,23.63057,0.00934,914107.7058,15540,23.89759,0.07271,141962.1488,71,15
98.844712,1785530307.201445,23.63329,0.00934,914116.0957,15539,23.94929,0.07271,141986.8560,71,15
98.861712,1785530307.218445,23.62114,0.00934,914078.6670,15540,23.95910,0.07271,141991.5423,71,15
98.878712,1785530307.235445,23.62818,0.00934,914100.3638,15539,23.92761,0.07220,141976.4930,72,15
98.895712,1785530307.252445,23.62323,0.00934,914085.1010,15539,23.74582,0.07271,141889.6138,71,15
98.912712,1785530307.269445,23.62365,0.00934,914086.4209,15539,23.76875,0.07271,141900.5719,71,15
98.929712,1785530307.286445,23.62650,0.00934,914095.1803,15540,23.84979,0.07271,141939.3013,71,15
98.946712,1785530307.303445,23.62474,0.00934,914089.7640,15539,23.84476,0.07271,141936.9011,71,15
98.963712,1785530307.320445,23.63403,0.00934,914118.3794,15540,23.76914,0.07271,141900.7571,71,15
98.980712,1785530307.337445,23.63029,0.00934,914106.8704,15539,23.95892,0.07271,141991.4591,71,15
98.997712,1785530307.354445,23.63496,0.00934,914121.2527,15540,24.04490,0.07220,142032.5486,72,15
99.014712,1785530307.371445,23.62075,0.00934,914077.4847,15539,24.06833,0.07271,142043.7462,71,15
99.031712,1785530307.388445,23.63324,0.00934,914115.9425,15540,23.93020,0.07271,141977.7314,71,15
99.048712,1785530307.405445,23.62835,0.00934,914100.8850,15540,23.88281,0.07271,141955.0840,71,15
99.065712,1785530307.422445,23.63182,0.00934,914111.5824,15539,23.76905,0.07271,141900.7154,71,15
99.082712,1785530307.439445,23.64634,0.00934,914156.2896,15541,23.72621,0.07271,141880.2420,71,15
99.099712,1785530307.456445,23.65763,0.00934,914191.0667,15541,23.91139,0.07271,141968.7402,71,15
99.116712,1785530307.473445,23.62530,0.00934,914091.4898,15539,23.72635,0.07220,141880.3072,72,15
99.133712,1785530307.490445,23.63163,0.00934,914110.9728,15540,23.78296,0.07271,141907.3637,71,15
99.150712,1785530307.507445,23.62394,0.00934,914087.2908,15539,23.67860,0.07271,141857.4869,71,15
99.167712,1785530307.524445,23.63796,0.00934,914130.4965,15540,23.83527,0.07271,141932.3639,71,15
99.184712,1785530307.541445,23.63330,0.00934,914116.1293,15540,23.67889,0.07271,141857.6256,71,15
99.201712,1785530307.558445,23.60509,0.00935,914029.2529,15538,23.67862,0.07271,141857.4975,71,15
99.218712,1785530307.575445,23.62319,0.00934,914084.9773,15539,23.75955,0.07271,141896.1740,71,15
99.235712,1785530307.592445,23.62203,0.00934,914081.4134,15539,23.79245,0.07271,141911.9009,71,15
99.252712,1785530307.609445,23.60802,0.00934,914038.2528,15539,23.62824,0.07220,141833.4230,72,15
99.269712,1785530307.626445,23.63263,0.00934,914114.0561,15539,23.86400,0.07271,141946.0926,71,15
99.286712,1785530307.643445,23.62394,0.00934,914087.2936,15540,23.87330,0.07271,141950.5364,71,15
99.303712,1785530307.660445,23.63960,0.00934,914135.5276,15540,24.19194,0.07271,142102.8212,71,15
99.320712,1785530307.677445,23.62384,0.00934,914086.9764,15539,23.94494,0.07271,141984.7763,71,15
99.337712,1785530307.694445,23.65006,0.00934,914167.7599,15540,23.85421,0.07271,141941.4170,71,15
99.354712,1785530307.711445,23.64370,0.00934,914148.1619,15541,23.95400,0.07271,141989.1059,71,15
99.371712,1785530307.728445,23.63317,0.00934,914115.7197,15539,23.97490,0.07220,141999.0958,72,15
